1|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|XA|1|1G FTTLBXAA0091|2016070601|06/07/2016|13:40|06/07/2016|20:00|PXA|16|WB07|02|||||||||||||PXA-16|722C-G-XA|06/07/2016|20:00|06/07/2016|21:25||1|86160-02B00-00|SPEAKER ASSY RADIO|K087|D2-10-21|10|20|2||2|06/07/2016|13:40|06/07/2016|09:40|06/07/2016|09:40||06/07/2016|07:30|0607|||
2|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLBBNA0053|2016070602|06/07/2016|14:55|06/07/2016|17:30|PSF|15|EB01|02|||||||||||||PSF-15|722E-B-PK|06/07/2016|17:30|06/07/2016|20:46||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660|M2-12-A1|10|100|10||U|06/07/2016|14:55|06/07/2016|09:55|06/07/2016|09:55||06/07/2016|07:30|0607|||
3|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4847|2016070604|06/07/2016|05:35|06/07/2016|08:25|PSA|07|SB06|01|||||||||||||PSA-07|722B-S-S1|06/07/2016|08:25|06/07/2016|10:32||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|64|4|||06/07/2016|05:35|06/07/2016|01:25|06/07/2016|01:25||05/07/2016|07:30|0607|||
4|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4847|2016070604|06/07/2016|05:35|06/07/2016|08:25|PSA|07|SB06|01|||||||||||||PSA-07|722B-S-S1|06/07/2016|08:25|06/07/2016|10:32||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||06/07/2016|05:35|06/07/2016|01:25|06/07/2016|01:25||05/07/2016|07:30|0607|||
5|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4847|2016070604|06/07/2016|05:35|06/07/2016|08:25|PSA|07|SB06|01|||||||||||||PSA-07|722B-S-S1|06/07/2016|08:25|06/07/2016|10:32||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|32|2|||06/07/2016|05:35|06/07/2016|01:25|06/07/2016|01:25||05/07/2016|07:30|0607|||
6|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4848|2016070605|06/07/2016|05:35|06/07/2016|08:25|PSA|09|SB06|01|||||||||||||PSA-09|722B-S-S1|06/07/2016|08:25|06/07/2016|12:30||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|96|6|||06/07/2016|05:35|06/07/2016|01:25|06/07/2016|01:25||05/07/2016|07:30|0607|||
7|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4848|2016070605|06/07/2016|05:35|06/07/2016|08:25|PSA|09|SB06|01|||||||||||||PSA-09|722B-S-S1|06/07/2016|08:25|06/07/2016|12:30||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|16|1|||06/07/2016|05:35|06/07/2016|01:25|06/07/2016|01:25||05/07/2016|07:30|0607|||
8|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4848|2016070605|06/07/2016|05:35|06/07/2016|08:25|PSA|09|SB06|01|||||||||||||PSA-09|722B-S-S1|06/07/2016|08:25|06/07/2016|12:30||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|16|1|||06/07/2016|05:35|06/07/2016|01:25|06/07/2016|01:25||05/07/2016|07:30|0607|||
9|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4849|2016070606|06/07/2016|05:35|06/07/2016|08:25|PSA|11|SB06|01|||||||||||||PSA-11|722B-S-S1|06/07/2016|08:25|06/07/2016|13:27||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|32|2|||06/07/2016|05:35|06/07/2016|01:25|06/07/2016|01:25||05/07/2016|07:30|0607|||
10|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4849|2016070606|06/07/2016|05:35|06/07/2016|08:25|PSA|11|SB06|01|||||||||||||PSA-11|722B-S-S1|06/07/2016|08:25|06/07/2016|13:27||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|16|1|||06/07/2016|05:35|06/07/2016|01:25|06/07/2016|01:25||05/07/2016|07:30|0607|||
11|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4849|2016070606|06/07/2016|05:35|06/07/2016|08:25|PSA|11|SB06|01|||||||||||||PSA-11|722B-S-S1|06/07/2016|08:25|06/07/2016|13:27||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|16|1|||06/07/2016|05:35|06/07/2016|01:25|06/07/2016|01:25||05/07/2016|07:30|0607|||
